repo,L1_Theme,__source_file__,l1_theme_raw,l1_theme_canonical,l1_theme_secondary_group
Keyfactor/ejbca-ce,"Unexpected behavior, Notification/Logging /Web UI Issues",Keyfactor__ejbca-ce___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
Keyfactor/ejbca-ce,"Unexpected behavior, Notification/Logging /Web UI Issues",Keyfactor__ejbca-ce___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
Keyfactor/ejbca-ce,Unexpected behavior,Keyfactor__ejbca-ce___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
Keyfactor/ejbca-ce,Missing feature / enhancement request,Keyfactor__ejbca-ce___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
Keyfactor/ejbca-ce,Notification/Logging /Web UI Issues,Keyfactor__ejbca-ce___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"Missing feature / enhancement request, Notification/Logging /Web UI Issues",Keyfactor__ejbca-ce___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
Keyfactor/ejbca-ce,"Missing feature / enhancement request, Notification/Logging /Web UI Issues",Keyfactor__ejbca-ce___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
Keyfactor/ejbca-ce,"Build/CI/installation/distribution release issues, User confusion / unclear documentation",Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"Build/CI/installation/distribution release issues, User confusion / unclear documentation",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Configuration friction",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Configuration friction",Keyfactor__ejbca-ce___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
Keyfactor/ejbca-ce,User confusion / unclear documentation,Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues, Missing feature / enhancement request",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues, Missing feature / enhancement request",Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues, Missing feature / enhancement request",Keyfactor__ejbca-ce___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
Keyfactor/ejbca-ce,User confusion / unclear documentation,Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"Integration failure/issues, Configuration friction",Keyfactor__ejbca-ce___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
Keyfactor/ejbca-ce,"Integration failure/issues, Configuration friction",Keyfactor__ejbca-ce___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Configuration friction, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Configuration friction, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Configuration friction, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Integration failure/issues",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Integration failure/issues",Keyfactor__ejbca-ce___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
Keyfactor/ejbca-ce,Build/CI/installation/distribution release issues,Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"Unexpected behavior, Notification/Logging /Web UI Issues",Keyfactor__ejbca-ce___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
Keyfactor/ejbca-ce,"Unexpected behavior, Notification/Logging /Web UI Issues",Keyfactor__ejbca-ce___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
Keyfactor/ejbca-ce,"Build/CI/installation/distribution release issues, Integration failure/issues",Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"Build/CI/installation/distribution release issues, Integration failure/issues",Keyfactor__ejbca-ce___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
Keyfactor/ejbca-ce,"Build/CI/installation/distribution release issues, User confusion / unclear documentation",Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"Build/CI/installation/distribution release issues, User confusion / unclear documentation",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Configuration friction",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Configuration friction",Keyfactor__ejbca-ce___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
Keyfactor/ejbca-ce,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",Keyfactor__ejbca-ce___non-human.xlsx,Authentication friction,Authentication friction,Operational Friction
Keyfactor/ejbca-ce,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",Keyfactor__ejbca-ce___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
Keyfactor/ejbca-ce,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",Keyfactor__ejbca-ce___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
Keyfactor/ejbca-ce,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Notification/Logging /Web UI Issues, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Notification/Logging /Web UI Issues, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Notification/Logging /Web UI Issues, Build/CI/installation/distribution release issues",Keyfactor__ejbca-ce___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
Keyfactor/ejbca-ce,"Unexpected behavior, Notification/Logging /Web UI Issues",Keyfactor__ejbca-ce___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
Keyfactor/ejbca-ce,"Unexpected behavior, Notification/Logging /Web UI Issues",Keyfactor__ejbca-ce___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Configuration friction",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Configuration friction",Keyfactor__ejbca-ce___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
Keyfactor/ejbca-ce,"User confusion / unclear documentation, Notification/Logging /Web UI Issues",Keyfactor__ejbca-ce___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
